season,number_in_season,episode_id,character,sentence_count,image
26,5,557,Brockman,2,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
26,5,557,Carl,1,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
26,5,557,Chalmers,1,https://static.simpsonswiki.com/images/5/58/Tapped_Out_Chalmers_Icon.png
26,5,557,Homer,50,https://img.icons8.com/doodle/48/homer-simpson.png
26,5,557,Lenny,1,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
26,5,557,Lisa,16,https://img.icons8.com/doodle/48/lisa-simpson.png
26,5,557,Marge,17,https://img.icons8.com/doodle/48/marge-simpson.png
26,5,557,Mayor Quimby,2,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
26,5,557,Moe,1,https://img.icons8.com/doodle/48/bartender-mo.png
26,5,557,Mr. Burns,50,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
26,5,557,Patty,10,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
26,5,557,Professor Frink,3,https://static.simpsonswiki.com/images/0/09/Tapped_Out_Professor_Frink_Icon_-_Deadpan.png
26,5,557,Selma,8,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
26,5,557,Smithers,1,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
26,6,558,Barney,1,https://img.icons8.com/doodle/48/barney-gumble.png
26,6,558,Bart,17,https://img.icons8.com/doodle/48/bart-simpson.png
26,6,558,Brockman,1,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
26,6,558,Chalmers,3,https://static.simpsonswiki.com/images/5/58/Tapped_Out_Chalmers_Icon.png
26,6,558,Chief Wiggum,2,https://img.icons8.com/doodle/48/clancy-wiggum.png
26,6,558,Groundskeeper Willie,4,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
26,6,558,Homer,43,https://img.icons8.com/doodle/48/homer-simpson.png
26,6,558,Krusty,1,https://img.icons8.com/doodle/48/krusty-the-clown.png
26,6,558,Lisa,18,https://img.icons8.com/doodle/48/lisa-simpson.png
26,6,558,Lou,2,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
26,6,558,Marge,13,https://img.icons8.com/doodle/48/marge-simpson.png
26,6,558,Mayor Quimby,3,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
26,6,558,Milhouse,2,https://img.icons8.com/doodle/48/milhouse-van-houten.png
26,6,558,Moe,2,https://img.icons8.com/doodle/48/bartender-mo.png
26,6,558,Mr. Burns,1,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
26,6,558,Nelson,3,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
26,6,558,Professor Frink,8,https://static.simpsonswiki.com/images/0/09/Tapped_Out_Professor_Frink_Icon_-_Deadpan.png
26,7,559,Bart,29,https://img.icons8.com/doodle/48/bart-simpson.png
26,7,559,Carl,2,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
26,7,559,Chalmers,11,https://static.simpsonswiki.com/images/5/58/Tapped_Out_Chalmers_Icon.png
26,7,559,Groundskeeper Willie,1,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
26,7,559,Homer,42,https://img.icons8.com/doodle/48/homer-simpson.png
26,7,559,Lisa,13,https://img.icons8.com/doodle/48/lisa-simpson.png
26,7,559,Marge,26,https://img.icons8.com/doodle/48/marge-simpson.png
26,7,559,Martin Prince,1,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
26,7,559,Milhouse,19,https://img.icons8.com/doodle/48/milhouse-van-houten.png
26,7,559,Nelson,12,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
26,7,559,Sideshow Bob,3,https://static.simpsonswiki.com/images/6/68/Tapped_Out_Sideshow_Bob_Icon_-_Serious.png
26,8,560,Apu,31,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
26,8,560,Bart,3,https://img.icons8.com/doodle/48/bart-simpson.png
26,8,560,Brockman,3,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
26,8,560,Chief Wiggum,3,https://img.icons8.com/doodle/48/clancy-wiggum.png
26,8,560,Dr. Hibbert,8,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
26,8,560,Homer,60,https://img.icons8.com/doodle/48/homer-simpson.png
26,8,560,Kirk,8,https://static.simpsonswiki.com/images/6/61/Tapped_Out_Acorn_Kirk_Icon.png
26,8,560,Lisa,8,https://img.icons8.com/doodle/48/lisa-simpson.png
26,8,560,Marge,13,https://img.icons8.com/doodle/48/marge-simpson.png
26,8,560,Moe,7,https://img.icons8.com/doodle/48/bartender-mo.png
26,8,560,Rev. Lovejoy,2,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
26,9,561,Apu,6,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
26,9,561,Bart,16,https://img.icons8.com/doodle/48/bart-simpson.png
26,9,561,Chief Wiggum,1,https://img.icons8.com/doodle/48/clancy-wiggum.png
26,9,561,Comic Book Guy,4,https://static.simpsonswiki.com/images/a/a9/Tapped_Out_Comic_Book_Guy_Icon.png
26,9,561,Flanders,8,https://img.icons8.com/doodle/48/ned-flanders.png
26,9,561,Grampa,3,https://img.icons8.com/doodle/48/abraham-simpson.png
26,9,561,Groundskeeper Willie,1,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
26,9,561,Homer,63,https://img.icons8.com/doodle/48/homer-simpson.png
26,9,561,Kirk,1,https://static.simpsonswiki.com/images/6/61/Tapped_Out_Acorn_Kirk_Icon.png
26,9,561,Lisa,8,https://img.icons8.com/doodle/48/lisa-simpson.png
26,9,561,Lou,1,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
26,9,561,Marge,31,https://img.icons8.com/doodle/48/marge-simpson.png
26,9,561,Moe,26,https://img.icons8.com/doodle/48/bartender-mo.png
26,9,561,Mr. Burns,5,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
26,9,561,Patty,2,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
26,9,561,Selma,1,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
26,9,561,Smithers,1,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
26,10,562,Bart,16,https://img.icons8.com/doodle/48/bart-simpson.png
26,10,562,Grampa,2,https://img.icons8.com/doodle/48/abraham-simpson.png
26,10,562,Homer,66,https://img.icons8.com/doodle/48/homer-simpson.png
26,10,562,Lisa,36,https://img.icons8.com/doodle/48/lisa-simpson.png
26,10,562,Marge,14,https://img.icons8.com/doodle/48/marge-simpson.png
26,11,563,Bart,36,https://img.icons8.com/doodle/48/bart-simpson.png
26,11,563,Carl,3,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
26,11,563,Chalmers,3,https://static.simpsonswiki.com/images/5/58/Tapped_Out_Chalmers_Icon.png
26,11,563,Chief Wiggum,15,https://img.icons8.com/doodle/48/clancy-wiggum.png
26,11,563,Cletus,2,https://static.simpsonswiki.com/images/a/a0/Tapped_Out_Cletus_Icon_-_Smiling.png
26,11,563,Dr. Hibbert,8,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
26,11,563,Grampa,3,https://img.icons8.com/doodle/48/abraham-simpson.png
26,11,563,Homer,87,https://img.icons8.com/doodle/48/homer-simpson.png
26,11,563,Jimbo,1,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
26,11,563,Krusty,1,https://img.icons8.com/doodle/48/krusty-the-clown.png
26,11,563,Lenny,4,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
26,11,563,Lisa,11,https://img.icons8.com/doodle/48/lisa-simpson.png
26,11,563,Lou,2,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
26,11,563,Marge,27,https://img.icons8.com/doodle/48/marge-simpson.png
26,11,563,Milhouse,4,https://img.icons8.com/doodle/48/milhouse-van-houten.png
26,11,563,Mr. Burns,1,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
26,11,563,Nelson,1,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
26,11,563,Smithers,2,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
26,12,564,Bart,8,https://img.icons8.com/doodle/48/bart-simpson.png
26,12,564,Brockman,3,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
26,12,564,Carl,6,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
26,12,564,Chief Wiggum,2,https://img.icons8.com/doodle/48/clancy-wiggum.png
26,12,564,Grampa,1,https://img.icons8.com/doodle/48/abraham-simpson.png
26,12,564,Homer,59,https://img.icons8.com/doodle/48/homer-simpson.png
26,12,564,Lenny,2,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
26,12,564,Lisa,20,https://img.icons8.com/doodle/48/lisa-simpson.png
26,12,564,Lou,2,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
26,12,564,Marge,10,https://img.icons8.com/doodle/48/marge-simpson.png
26,12,564,Milhouse,1,https://img.icons8.com/doodle/48/milhouse-van-houten.png
26,12,564,Mr. Burns,41,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
26,12,564,Professor Frink,6,https://static.simpsonswiki.com/images/0/09/Tapped_Out_Professor_Frink_Icon_-_Deadpan.png
26,12,564,Smithers,13,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
26,13,565,Bart,26,https://img.icons8.com/doodle/48/bart-simpson.png
26,13,565,Carl,1,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
26,13,565,Chief Wiggum,5,https://img.icons8.com/doodle/48/clancy-wiggum.png
26,13,565,Comic Book Guy,9,https://static.simpsonswiki.com/images/a/a9/Tapped_Out_Comic_Book_Guy_Icon.png
26,13,565,Dr. Hibbert,1,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
26,13,565,Grampa,2,https://img.icons8.com/doodle/48/abraham-simpson.png
26,13,565,Groundskeeper Willie,2,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
26,13,565,Homer,62,https://img.icons8.com/doodle/48/homer-simpson.png
26,13,565,Jimbo,1,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
26,13,565,Lenny,3,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
26,13,565,Lisa,26,https://img.icons8.com/doodle/48/lisa-simpson.png
26,13,565,Lou,1,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
26,13,565,Marge,24,https://img.icons8.com/doodle/48/marge-simpson.png
26,13,565,Mayor Quimby,4,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
26,13,565,Milhouse,8,https://img.icons8.com/doodle/48/milhouse-van-houten.png
26,13,565,Moe,9,https://img.icons8.com/doodle/48/bartender-mo.png
26,13,565,Mr. Burns,2,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
26,13,565,Nelson,1,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
26,13,565,Otto,1,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
26,13,565,Ralph,1,https://img.icons8.com/doodle/48/ralf.png
26,13,565,Sideshow Mel,4,https://static.simpsonswiki.com/images/6/6d/Tapped_Out_Sideshow_Mel_Icon.png
26,14,566,Barney,1,https://img.icons8.com/doodle/48/barney-gumble.png
26,14,566,Carl,7,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
26,14,566,Chief Wiggum,1,https://img.icons8.com/doodle/48/clancy-wiggum.png
26,14,566,Dr. Hibbert,1,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
26,14,566,Grampa,3,https://img.icons8.com/doodle/48/abraham-simpson.png
26,14,566,Groundskeeper Willie,1,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
26,14,566,Homer,26,https://img.icons8.com/doodle/48/homer-simpson.png
26,14,566,Kirk,1,https://static.simpsonswiki.com/images/6/61/Tapped_Out_Acorn_Kirk_Icon.png
26,14,566,Krusty,1,https://img.icons8.com/doodle/48/krusty-the-clown.png
26,14,566,Lenny,15,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
26,14,566,Lisa,1,https://img.icons8.com/doodle/48/lisa-simpson.png
26,14,566,Marge,24,https://img.icons8.com/doodle/48/marge-simpson.png
26,14,566,Milhouse,1,https://img.icons8.com/doodle/48/milhouse-van-houten.png
26,14,566,Moe,51,https://img.icons8.com/doodle/48/bartender-mo.png
26,14,566,Mr. Burns,8,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
26,14,566,Nelson,3,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
26,14,566,Smithers,2,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
26,15,567,Apu,1,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
26,15,567,Bart,2,https://img.icons8.com/doodle/48/bart-simpson.png
26,15,567,Carl,3,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
26,15,567,Chief Wiggum,5,https://img.icons8.com/doodle/48/clancy-wiggum.png
26,15,567,Homer,32,https://img.icons8.com/doodle/48/homer-simpson.png
26,15,567,Lenny,4,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
26,15,567,Lisa,6,https://img.icons8.com/doodle/48/lisa-simpson.png
26,15,567,Marge,3,https://img.icons8.com/doodle/48/marge-simpson.png
26,15,567,Moe,57,https://img.icons8.com/doodle/48/bartender-mo.png
26,15,567,Mr. Burns,28,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
26,15,567,Smithers,17,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
26,16,568,Agnes Skinner,3,https://static.simpsonswiki.com/images/b/b1/Tapped_Out_Agnes_Sidebar.png
26,16,568,Apu,20,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
26,16,568,Bart,9,https://img.icons8.com/doodle/48/bart-simpson.png
26,16,568,Chief Wiggum,10,https://img.icons8.com/doodle/48/clancy-wiggum.png
26,16,568,Flanders,4,https://img.icons8.com/doodle/48/ned-flanders.png
26,16,568,Homer,27,https://img.icons8.com/doodle/48/homer-simpson.png
26,16,568,Lisa,8,https://img.icons8.com/doodle/48/lisa-simpson.png
26,16,568,Lou,2,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
26,16,568,Marge,34,https://img.icons8.com/doodle/48/marge-simpson.png
